,subject,timeLock,index,yPredicted,y,intercept,trialIDtimeLock,r2
1961,13.0,-0.9750000000000036,14921.0,0.017359415296831073,-0.06884761244055677,0.28069153551643483,249.0,0.15010074107037796
1962,13.0,-0.9500000000000037,14922.0,-0.02362331701517719,-0.10365362625832669,0.28069153551643483,249.0,0.15010074107037796
1963,13.0,-0.9250000000000038,14923.0,-0.06677462671098314,-0.14398993273889948,0.28069153551643483,249.0,0.15010074107037796
1964,13.0,-0.9000000000000039,14924.0,-0.10922411592278994,-0.18537792682724288,0.28069153551643483,249.0,0.15010074107037796
1965,13.0,-0.875000000000004,14925.0,-0.14061326092093787,-0.22309391800274345,0.28069153551643483,249.0,0.15010074107037796
1966,13.0,-0.8500000000000041,14926.0,-0.16009908524874977,-0.24928241939368784,0.28069153551643483,249.0,0.15010074107037796
1967,13.0,-0.8250000000000042,14927.0,-0.16037099166527594,-0.259427776096041,0.28069153551643483,249.0,0.15010074107037796
1968,13.0,-0.8000000000000043,14928.0,-0.1428868802601271,-0.2502866089096762,0.28069153551643483,249.0,0.15010074107037796
1969,13.0,-0.7750000000000044,14929.0,-0.10720672186787535,-0.21776029482897136,0.28069153551643483,249.0,0.15010074107037796
1970,13.0,-0.7500000000000044,14930.0,-0.053870708466545944,-0.16438423888214296,0.28069153551643483,249.0,0.15010074107037796
1971,13.0,-0.7250000000000045,14931.0,0.007441095673163629,-0.09861625491742276,0.28069153551643483,249.0,0.15010074107037796
1972,13.0,-0.7000000000000046,14932.0,0.06904483304434561,-0.029985765676225296,0.28069153551643483,249.0,0.15010074107037796
1973,13.0,-0.6750000000000047,14933.0,0.1179869380135599,0.028243905239618294,0.28069153551643483,249.0,0.15010074107037796
1974,13.0,-0.6500000000000048,14934.0,0.14604950605330172,0.06711173432012187,0.28069153551643483,249.0,0.15010074107037796
1975,13.0,-0.6250000000000049,14935.0,0.15369159573192126,0.08262785213476091,0.28069153551643483,249.0,0.15010074107037796
1976,13.0,-0.600000000000005,14936.0,0.14416082557381044,0.07637923688691949,0.28069153551643483,249.0,0.15010074107037796
1977,13.0,-0.5750000000000051,14937.0,0.1200077003136143,0.05147562655535546,0.28069153551643483,249.0,0.15010074107037796
